Level,Code,Class title,Element Type Label English,Element Description English,,,,
4,1524,Purchasing and inventory control workers,Illustrative example(s),inventory planner ,,,,
4,1524,Purchasing and inventory control workers,Illustrative example(s),procurement clerk ,,,,
4,1524,Purchasing and inventory control workers,Illustrative example(s),purchasing clerk ,,,,
4,1524,Purchasing and inventory control workers,Illustrative example(s),purchasing clerk assistant ,,,,
4,1524,Purchasing and inventory control workers,All examples,equipment inventory clerk ,,,,
4,1524,Purchasing and inventory control workers,All examples,food and beverage control clerk - inventory ,,,,
4,1524,Purchasing and inventory control workers,All examples,food controller - inventory ,,,,
4,1524,Purchasing and inventory control workers,All examples,inventory analyst ,,,,
4,1524,Purchasing and inventory control workers,All examples,inventory auditor ,,,,
4,1524,Purchasing and inventory control workers,All examples,inventory clerk ,,,,
4,1524,Purchasing and inventory control workers,All examples,inventory control clerk ,,,,
4,1524,Purchasing and inventory control workers,All examples,inventory planner ,,,,
4,1524,Purchasing and inventory control workers,All examples,invoice and purchase order checker ,,,,
4,1524,Purchasing and inventory control workers,All examples,invoice control clerk ,,,,
4,1524,Purchasing and inventory control workers,All examples,liquor controller - inventory ,,,,
4,1524,Purchasing and inventory control workers,All examples,permanent inventory clerk ,,,,
4,1524,Purchasing and inventory control workers,All examples,printing plates order clerk ,,,,
4,1524,Purchasing and inventory control workers,All examples,procurement clerk ,,,,
4,1524,Purchasing and inventory control workers,All examples,purchase order clerk ,,,,
4,1524,Purchasing and inventory control workers,All examples,purchasing clerk ,,,,
4,1524,Purchasing and inventory control workers,All examples,purchasing clerk assistant ,,,,
4,1524,Purchasing and inventory control workers,All examples,purchasing control clerk ,,,,
4,1524,Purchasing and inventory control workers,All examples,ship supply clerk ,,,,
4,1524,Purchasing and inventory control workers,All examples,supply clerk ,,,,
4,1524,Purchasing and inventory control workers,Inclusion(s),inventory auditor ,,,,
4,1524,Purchasing and inventory control workers,Exclusion(s),Purchasing agents and officers  (See 1225 Purchasing agents and officers),,,,
4,1524,Purchasing and inventory control workers,Exclusion(s),Retail and wholesale buyers  (See 6222 Retail and wholesale buyers),,,,
4,1524,Purchasing and inventory control workers,Exclusion(s),Storekeepers and partspersons  (See 1522 Storekeepers and partspersons),,,,
4,1524,Purchasing and inventory control workers,Exclusion(s),"Supervisors of purchasing and inventory clerks  (See 1215 Supervisors, supply chain, tracking and scheduling co-ordination occupations)",,,,
4,1524,Purchasing and inventory control workers,Main duties,This group performs some or all of the following duties: ,,,,
4,1524,Purchasing and inventory control workers,Main duties,Purchasing control workers ,,,,
4,1524,Purchasing and inventory control workers,Main duties,"Review requisition orders for accuracy and verify that materials, equipment and stock are not available from current inventories ",,,,
4,1524,Purchasing and inventory control workers,Main duties,Source and obtain price quotations from catalogues and suppliers and prepare purchase orders ,,,,
4,1524,Purchasing and inventory control workers,Main duties,Calculate cost of orders and charge or forward invoices to appropriate accounts ,,,,
4,1524,Purchasing and inventory control workers,Main duties,Process purchases within purchasing authority ,,,,
4,1524,Purchasing and inventory control workers,Main duties,"Contact suppliers to schedule deliveries and to resolve shortages, missed deliveries and other problems ",,,,
4,1524,Purchasing and inventory control workers,Main duties,"Prepare and maintain purchasing files, reports and price lists. ",,,,
4,1524,Purchasing and inventory control workers,Main duties,Inventory control workers ,,,,
4,1524,Purchasing and inventory control workers,Main duties,"Monitor inventory levels as materials, equipment and stock are issued, transferred within an establishment or sold to the public using manual or computerized inventory systems ",,,,
4,1524,Purchasing and inventory control workers,Main duties,"Compile inventory reports, recording the quantity, type and value of materials, equipment and stock on hand, using manual or computerized inventory systems ",,,,
4,1524,Purchasing and inventory control workers,Main duties,"Prepare requisition orders to replenish materials, equipment and stock ",,,,
4,1524,Purchasing and inventory control workers,Main duties,Maintain stock rotation and dispose of and account for outdated stock ,,,,
4,1524,Purchasing and inventory control workers,Main duties,"Enter data for production scheduling, stock replenishment/relocation and inventory adjustments ",,,,
4,1524,Purchasing and inventory control workers,Main duties,Reconcile physical inventories with computer counts. ,,,,
4,1524,Purchasing and inventory control workers,Employment requirements,Completion of secondary school is usually required. ,,,,
4,1524,Purchasing and inventory control workers,Employment requirements,Courses in purchasing management may be required for purchasing control workers. ,,,,
4,1524,Purchasing and inventory control workers,Employment requirements,Courses in production and inventory management and ability to operate a computerized inventory system may be required for inventory control workers. ,,,,
4,1524,Purchasing and inventory control workers,Additional information,The duties of purchasing and inventory control workers may overlap in some establishments. ,,,,
4,1524,Purchasing and inventory control workers,Additional information,Progression to supervisory positions or more senior occupations such as purchasing agent or retail buyer is possible with additional training or experience. ,,,,
4,1525,Dispatchers,Illustrative example(s),911 dispatcher ,,,,
4,1525,Dispatchers,Illustrative example(s),alarm system dispatcher ,,,,
4,1525,Dispatchers,Illustrative example(s),ambulance dispatcher ,,,,
4,1525,Dispatchers,Illustrative example(s),emergency vehicle dispatcher ,,,,
4,1525,Dispatchers,Illustrative example(s),inbound/outbound freight co-ordinator ,,,,
4,1525,Dispatchers,Illustrative example(s),mobile equipment dispatcher ,,,,
4,1525,Dispatchers,Illustrative example(s),radio operator ,,,,
4,1525,Dispatchers,Illustrative example(s),taxi dispatcher ,,,,
4,1525,Dispatchers,Illustrative example(s),tow truck dispatcher ,,,,
4,1525,Dispatchers,Illustrative example(s),truck dispatcher ,,,,
4,1525,Dispatchers,Illustrative example(s),utilities maintenance crew dispatcher ,,,,
4,1525,Dispatchers,All examples,911 dispatcher ,,,,
4,1525,Dispatchers,All examples,airline radio operator ,,,,
4,1525,Dispatchers,All examples,alarm system dispatcher ,,,,
4,1525,Dispatchers,All examples,alarm system operator ,,,,
4,1525,Dispatchers,All examples,ambulance dispatcher ,,,,
4,1525,Dispatchers,All examples,boat dispatcher ,,,,
4,1525,Dispatchers,All examples,car assignments clerk ,,,,
4,1525,Dispatchers,All examples,coal mine car dispatcher ,,,,
4,1525,Dispatchers,All examples,communications officer - emergency services ,,,,
4,1525,Dispatchers,All examples,communications specialist dispatcher ,,,,
4,1525,Dispatchers,All examples,drilling rig radio operator ,,,,
4,1525,Dispatchers,All examples,emergency medical dispatcher ,,,,
4,1525,Dispatchers,All examples,emergency services dispatcher ,,,,
4,1525,Dispatchers,All examples,emergency vehicle dispatcher ,,,,
4,1525,Dispatchers,All examples,fire alarm operator ,,,,
4,1525,Dispatchers,All examples,fire department dispatcher ,,,,
4,1525,Dispatchers,All examples,gas service crew dispatcher ,,,,
4,1525,Dispatchers,All examples,highway radio-telephone operator ,,,,
4,1525,Dispatchers,All examples,inbound/outbound freight co-ordinator ,,,,
4,1525,Dispatchers,All examples,mail service dispatcher ,,,,
4,1525,Dispatchers,All examples,maintenance services dispatcher ,,,,
4,1525,Dispatchers,All examples,mine dispatcher ,,,,
4,1525,Dispatchers,All examples,mobile equipment dispatcher ,,,,
4,1525,Dispatchers,All examples,monitoring station operator ,,,,
4,1525,Dispatchers,All examples,motor vehicle dispatcher ,,,,
4,1525,Dispatchers,All examples,newspaper dispatcher ,,,,
4,1525,Dispatchers,All examples,oil well service dispatcher ,,,,
4,1525,Dispatchers,All examples,pilot services dispatcher ,,,,
4,1525,Dispatchers,All examples,plant dispatcher ,,,,
4,1525,Dispatchers,All examples,police department dispatcher ,,,,
4,1525,Dispatchers,All examples,protective signal operator ,,,,
4,1525,Dispatchers,All examples,radio dispatcher ,,,,
4,1525,Dispatchers,All examples,radio operator ,,,,
4,1525,Dispatchers,All examples,radio-telephone operator ,,,,
4,1525,Dispatchers,All examples,service dispatcher ,,,,
4,1525,Dispatchers,All examples,taxi dispatcher ,,,,
4,1525,Dispatchers,All examples,telecommunications operator ,,,,
4,1525,Dispatchers,All examples,tow truck dispatcher ,,,,
4,1525,Dispatchers,All examples,troubleshooting services dispatcher ,,,,
4,1525,Dispatchers,All examples,truck dispatcher ,,,,
4,1525,Dispatchers,All examples,tugboat dispatcher ,,,,
4,1525,Dispatchers,All examples,utilities maintenance crew dispatcher ,,,,
4,1525,Dispatchers,All examples,water service dispatcher ,,,,
4,1525,Dispatchers,All examples,yard clerk ,,,,
4,1525,Dispatchers,Exclusion(s),Air traffic controllers and related occupations  (See 2272 Air traffic controllers and related occupations),,,,
4,1525,Dispatchers,Exclusion(s),"Bus dispatchers  (See 7305 Supervisors, motor transport and other ground transit operators)",,,,
4,1525,Dispatchers,Exclusion(s),Railway traffic controllers and marine traffic regulators  (See 2275 Railway traffic controllers and marine traffic regulators),,,,
4,1525,Dispatchers,Exclusion(s),"Supervisors of dispatchers  (See 1215 Supervisors, supply chain, tracking and scheduling co-ordination occupations)",,,,
